id,text,target
48942,슬픈 비극을 국내정치에 이용하려하는 아주 비열한 잡 눔 윤리.도덕. 인성없는 시래기 . 김무성이 추천한 대구시키,슬픈 비극을 국내정치에 이용하려하는 아주 비열한 인간 윤리.도덕. 인성없는 더러운 인간 . 김무성이 추천한 대구사람
48980,싫으면 고백홈~,싫으면 그만둬도 좋다
48985,동등할 권리가 있다는것들이 까고보면 즈그들한테 특권을달라고 떼를쓰니 쳐맞아야되지 않겠냐 사회에 해악인데 그냥,동등할 권리가 있다는 사람들이 알고 보면 자신들한테 특권을 달라고 부당하게 요구하니 비판을 받아야 하지 않겠나 사회에 해악을 끼치는데
49014,정치인이면 그렇게 행동하지마세요품격이 저래서야 원...무슨 당대표를 하시겠다고 ㅎ,정치인이면 그렇게 행동하지 말았으면 한다. 당대표를 하려면 품격을 갖추어야 한다.
49020,지들이 뭔데 여성은 이런 거다 정의하는 거야 여자도 아닌 애들이.. 여성은 님들 입맛대로 정해지는 게 아니거든요 ㅠㅠ,여자가 아닌데 여성에 대해 정의하는 행동이 이해되지 않는다. 여성은 마음대로 정의되는 게 아니라고 생각한다.
49062,love 이정도면 망상병아니냐,love 이 정도면 망상이다.
49071,그럼 니년들은 남자에 대해 잘 모르니 남자에 대한 욕은 하지 말아야지. 진짜 지능 수준이 어떻게 된거 같네.,그럼 너네는 남자에 대해 잘 모르니 남자에 대한 욕은 하지 말아야지.
49095,진짜 정신이상있는듯;; 쉽게도 요약해줬는데도 못알아듣고 무서울지경^^;;;,쉽게 요약해주었는데도 이해를 하지 못해 안타깝다.
49111,표현은 거북 해도 ... 개돼지들이 짖지 않으면 정치인은 관심을 갖지 않고 가해자는 그것이 크게 나쁜 일이라고 생각 안 한다.,표현은 거북 해도 ... 국민들이 말하지 않으면 정치인은 관심을 갖지 않고 가해자는 그것이 크게 나쁜 일이라고 생각 안 한다.
49113,난 유럽이 이슬람화( 이슬람계 약 40%)가 되는데... 100년을 내다봤는데.... 되도 않는 인권 찾다가.... 앞으로 50년이면 완전 이슬람화되것네요...,난 유럽이 이슬람화 되는데 100년은 걸릴 줄 알았는데 50년이면 되겠네
49121,ㅇㅓ이쿠;;; 기자양반  참 가지가지한다 ㅋㅋ 차가 남성용 여성용 따로 팔리나??? 같은차인데 여성이 사고가 높은거면 뭘 좀 다르게 해석해야하는거 아니냐?,차가 남성용 여성용 따로 팔리는 것도 아닌데 같은차인데 여성이 사고가 높은거면 뭘 좀 다르게 해석해야하는거 아니냐?
49193,아니 탈북자야말로 북한을 가장 싫어하는 사람들 아닌가?? 탈북한 사람한테 악담하는 것들이야말로 빨갱이지,탈북자야말로 북한을 가장 싫어하는 사람들 아닌가? 탈북한 사람들에게 악담하는 사람들이 친북 성향이 강한 것 같다.
49217,친구가 진료받으러 갔다가 성경험없다고 하니 굵고 큰 목소리가 그것도 여자간호사가  성경험없다고 합니다!!!  참 .무식하기 짝이 없죠 간호사 맞아????,친구가 진료받으러 갔다가 성경험 없다고 하니 굵고 큰 목소리의 여자간호사가 성경험 없다고 합니다!! 간호사 맞아??
49232,"똥멍충아, 혼인이 문제다 인정하라. 사랑에 왜 국가가 관여하나",혼인이 문제다 인정하라. 사랑에 왜 국가가 관여하나
49257,문재앙이 가만있겠냐,문재인이 가만있지 않을 것이다.
49286,아주 좋아...시대가 변햇으니 생각도 변하는 자세.....국민의짐은 왜 저러케 한결 같울가..으리. 국민은 개돼지,아주 좋아... 시대가 변했으니 생각도 변하는 자세..... 국민의 힘은 왜 저렇게 한결 같을까...
49388,IS는 공식적으로 국가가 아닌데 국가라고 지칭한거봐라.. MBC수준,IS는 공식적으뢰 국가가 아닌데 국가라고 지칭하였다. MBC는 반성해라
49470,언론사 맞냐...?? 진심으로 걱정되서 하는말인데 병원좀 가봐 기자야,언론사 맞냐..?? 이건 좀 아니지
49471,저걸 표현의자유라 할 수 있나? 물론 테러는 나쁜거지만 우리나라 개독들이 사찰앞에서 예수천국 불신지옥이라 말하는게 표현의자유는 아니자나 저 잡지사가 예수를 모독하는 것들을 내고 그게 인정받는게 자국의 문화라지만 타국의 문화에서 하지말라는데 하는게 더 오바지,"저걸 표현의 자유라 할 수 있나? 물론 테러는 나쁜 거지만, 우리나라 기독교인들이 사찰 앞에서 예수천국 불신지옥이라고 말하는 게 표현의 자유는 아니라고 생각한다. 저 잡지사가 예수를 모독하는 것을 내고 그걸 인정받는 게 자국의 문화라지만, 타국의 문화에서 하지 말라는데 하는 건 옳지 않다."
49616,이 논리를 이해하지 못하는 이유는? 네 지능이 낮으니깐,이 논리를 이해하지 못하는 이유는? 조금 더 깊게 생각할 필요가 있어보인다.
49620,개소리하고있네 ... 왜 사람들이 달리보는지를 파악해야지 덮어놓고 차별이라 비방하면 쓰나 .,이상한 소리하고있네 ... 왜 사람들이 달리보는지를 파악해야지 덮어놓고 차별이라 비방하면 쓰나 .
49664,왜 불법체류자 단속안하냐 불법체류자 쓴 업주 새X들은 징벌절 손해배상을 하게 해야한다,왜 불법체류자 단속 안 할까? 불법체류자를 고용한 업주는 징벌적 손해배상을 하게 해야 한다.
49729,걍 맞짱뜨자 ㄹㅇ 말이 쳐 안통하네,말이 안 통해서 답답하다.
49739,"중국 동포라는 표현 쓰지 말아라. 동포는 개뿔. / 그들은 스스로 중국인이라고 생각하고 사는 종족이다. "" 중국 조선족""이라고 써라.",중국 동포라는 표현을 쓰지 말자. 그들은 스스로를 중국인이라고 생각한다. '중국 조선족'이라는 표현이 더 적절하다.
49788,회비는 남여한테 다받으면서 투표는 여자만한다고? 먼 개소리지,"회비는 남녀에게 다 받으면서 투표는 여자만 한다니, 공정하지 않다."
49825,조선족으로만 해도 머리 터질거같은데 무슬림들까지 쳐 들어오네,"조선족만 해도 고려할 게 많은데, 무슬림들도 들어오고 있다."
49827,개같은 기독교지금 너무 짜증남,기독교 마음에 안들어
49864,진짜여성신문 신박한개소리하는거 진짜신기해ㅋㅋㅋㅋㅋ,여성신문이 납득할 수 없는 의견들을 게재하고 있다.
49866,곧 있으면 이슬람 무장테러도 일어나고 히잡안쓴다고 한국인에게 범죄 일으키고 다닐듯 ㅋㅋ 안봐도 100% 확정임  난 저것들 이해 해줄생각없다 범죄집단임,나는 이슬람을 이해해줄 생각이 없습니다. 조만간 이슬람이 문제를 일으킬 것 같습니다
49869,못생겼구만 뭐가이쁨,예쁘다는 의견에 동의하지 않는다.
49877,"현재 학교에서도 동성애 옹호교육이 자행되어, 부모들을 분노하게 하고 있는데 이제 합법화까지 해서 아예 짐승국가로 전락시키려고 하는군요! 반대합니다! 차별금지법 지지하는 자들과는 국민이 끝까지 싸웁니다. 이 시대와 후대를 위해서!","현재 학교에서도 동성애 옹호 교육이 자행되어, 부모들을 분노하게 하고 있는데 이제 합법화까지 해서 아예 이상한 국가로 전락시키려고 하는군요! 반대합니다! 차별금지법 지지하는 국민들과는 국민들이 끝까지 싸웁니다. 이 시대와 후대를 위해서!"
49880,심각성 모르는 무개념 잼민이들 빡치네,심각성 모르는 무개념 어린이들 화나네
49902,뭔 남혐단어야 펨베야 우기지마,무슨 남혐 단어인가 우기지 말았으면 좋겠다.
49950,나이많은 사람들이 랑 일하기힘들다 말도안통하고 고집도쎄고 가르치려하고 진짜꼰데 재수읍다~,나이 많은 사람들이랑 일하기 힘들다. 소통이 어렵고 자기 주관이 강하고 가르치려는 경향이 있다. 별로 가까이하고 싶지 않다.
49982,고리타분한 법관들 ㅠㅠ 저 고정된 사고로 뭘 하겠니....,고리타분한 법관들 고정된 사고로 아무것도 할 수 없다.
50063,ㅋㅋㅋ여자도 그럼 현장에서 구르더가ㅋㅋㅋㅈ나 웃긴ㅋㅋㅋ,그럼 여자도 현장의 작업에 참여하면 좋겠다ㅋㅋㅋㅋ
50186,느그나라 가서 해라,자기 나라 가서 하세요
50210,목사가  여신도들   교회로   불러서 응응하는거 아니야.   이제는  아는 사람 가운데  교회 다니는 사람들도 밉다,목사가 여신도들 교회로 불러서 부적절한 관계 하는 것 같다. 나는 기독교를 좋아하지 않는다
50221,프로 불편ㅋㅋ 극혐,너무 예민하게 반응하는 것 같아 마음에 들지 않는다.
50325,이나라도 불구덩이로 들어가는가? 엠비때 속고 그네때 또 속고. 노통 거짓으로 허망히 보낸세력에 또 당한.,이나라도 점점 문제가 심해지나? 이명박한테 속고 박근혜한테 속고 노무현 대통령을 거짓으로 허망히 보낸 세력에 또 당하네.
50404,우리나라도 불륜은 때려죽여야함 이혼하고 만나던가,우리나라도 불륜을 엄하게 처벌해야 한다. 아니면 이혼 후 교제해야 한다.
50421,나라도 기업도 교회도 세습하는 역겨운 민족,나라도 기업도 교회도 세습하는 문화가 마음에 들지 않는다.
50426,요즘에 자영업자하시는분들이 어려운데 양아치들이 많네요.저런 사람들은 습관이에요. 다른데가서도 그러더라구요. 엄히다스려주세요,요즘에 자영업자하시는분들이 어려운데 나쁜 사람들이 많네요.저런 사람들은 습관이에요. 다른데가서도 그러더라구요. 엄히다스려주세요
50462,정치인들은 먹고살만해서 그딴소리나오는지몰라도 개소리좀 그만했으면좋겠다,정치인들이 자기만 생각하는 그런 발언을 안하면 좋겠다
50469,세상은 넓고 병신도 많아요. 힘내세요~~^-^,세상은 넓고 남다른 사람도 많아요. 힘내세요~~^-^
50481,사회주의 pc는 악마사상이다,사회주의 pc는 해로운 사상이다.
50483,하여간 머리 길이 가지고 사상 검증하려는 놈들 치고 제대로 된 대가리 갖고 다니는 놈은 없더라...,머리 길이 가지고 사상 검증하려는 사람들이 이해가 되지 않는다.
50484,ㄴ말 같지도 않은 ..,말이 되지 않는 것 같다.
50507,레즈가 여성인권에 관심이 퍽이나 있굿다.. 지들 이권 챙기려고 혈안이 되어있지..,레즈비언은 여성인권보다 자신들의 이익에 더 관심이 많다 
50520,홍남기 제발좀 짤라라,홍남기 제발 잘라주세요
50584,"하,,. 전세가 개올랐으니까 그냥 연장하는거지, 진짜진짜 극혐이이다",전세가 너무 많이 올랐으니까 연장하는 거다. 이 상황이 마음에 들지 않는다.
50633,"""저런 한남이랑 3개월이나 만났다니 ~~"" 전 남자친구를 한남이라고 부르는데 이게 페미 아니면 뭐냐ㅋㅋㅋ","3개월 만난 남자친구를 남성 혐오 단어로 비하하면서 부르다니, 페미니스트인가보다."
50724,진짜 정신 못차리네?,정신 차리세요
50776,아 정의당...진짜 니들이 뻘소리하는것도 자유고 내가 니들보고 뻘소리 한다는것도 자유고 민주주의가 이런거긴 하지 ....,정의당 당신들이 이상한 소리하는 것도 자유이고 내가 당신들 보고 이상한 소리한다는 것도 자유이고 민주주의가 이런 것이다.
50786,싸가지는 그쪽이 더없는데요? 그렇게 선천적이여서 블랙수면방에들어가서 그 zr이세요???,예의를 갖추어서 말했으면 좋겠다. 선천적이라고 해도 블랙수면방에서 옳지 않은 행동을 한 건 이해할 수 없다.
50814,안철수는 허수아비인가 똑똑한줄 알앗는데 하는거 보면 답답해 죽겟다는,"안철수는 주관이 뚜렷하지 않은 것 같다. 똑똑한줄 알았는데, 행동이 조금 답답한 면이 있다."
50973,니네 나라로 데려가. 니들이 만든 난민이잖아.,너희 나라로 데려 가. 너희가 만든 난민이잖아.
51067,무정부 상탠줄 알았는데 대가리가 있구나,무정부 상탠줄 알았는데 지도자가 있구나
51099,아이고 쌍팔년도 생각하는거보소.부자들은 세금 많이 안냅니까?외국인 근로자도 세금냅니다.선진국됐으면 선진국형 생각으로 전환합시다,조금 진부한 생각인 것 같다. 부자들뿐만 아니라 외국인 근로자도 세금을 낸다. 선진국에 걸맞는 생각으로 전환할 필요가 있다.
51127,무슬림 학생을 없애면 되겠네,무슬림 학생이 마음에 들지 않는다.
51148,38선으로 맞대고있는 북괴군도 생화학무기가 주 무기인걸 잊지마라. 강건너 불구경하는것과 다름 없다. 주사파 잡고 나라 되찾자.,38선으로 맞대고있는 북한군도 생화학무기가 주 무기인걸 잊지마라. 손 놓고 있을 일이 아니다
51206,성소수자들. 싫다. 오염된 페미 더 싫다,성소수자보다 왜곡된 페미니즘을 더 좋아하지 않는다.
51246,진중권은오류도없고전지전능하신가??? 페미자체는죄가없다 그 페미코인탄정치인들잘못이고 남녀혐오로변질되게한자들이잘못이지,진중권의 의견을 비판적으로 수용할 필요가 있다. 페미니즘 자체가 문제가 아니다. 페미니즘을 악용한 정치인과 남녀혐오로 변질되게 한 사람들이 잘못했다고 생각한다.
51257,여자 남자를 떠나서 20대 자체가 뭔 의미가 있나? 답없는 세대가 될텐데...,여자 남자를 떠나서 20대 자체가 무슨 의미가 있나? 어려운 세대가 될텐데
51329,저거 상황이 보면 아프간 특수부대원들이 항복인데 탈레반새끼들이 이유없는 총 쏨,"상황을 살펴보니, 아프가니스탄 특수부대원들이 항복을 선언했지만 탈레반에서 모른척하고 총을 쏜 것 같아요."
51344,호봉제+빨갱이노조 가 판치는 우리나라에는 들어오면 절대 안 되지~트-ㄹ니들이 앉아서 일은 안 하고 시키기만 할테고 청년들은 정규직으로 돈 벌 생각 못 하고 알바나 알아보는 세상이 되고 말거다.,호봉제+공산주의가 판치는 우리나라에 들어오면 절대 안되지 윗사람들은 앉아서 일은 안하고 시키기만 할테고 청년들은 정규직으로 돈벌 생각 못 하고 알바나 알아보는 세상이 되고 말거다.
51371,소위 입진보들은 왜이리 중국에 관대한줄 모르겠음,실천하지 않는 진보주의자들이 중국에 관대한 이유가 궁금하다.
51386,"저거 통과되면 차별금지라는 허울좋은 미명 아래 페미, 조선족에 대한 비방이 불가능해짐. 그리고 우대정책에 대한 태클이 불가능해져서 조선족, 페미 우대정책을 못막음. 근데 저걸 이름만 좋게 포장해서 넘기려고 발광중이다. 저거 심각한거야.","저게 통과되면 차별금지라는 명목 아래 페미니즘, 조선족에 대한 비방이 불가능해진다. 그리고 우대정책에 대한 태클이 불가능해져서 조선족, 페미니스트 우대정책을 못 막는다. 근데 저걸 이름만 바꾸어서 도입하려고 한다. 저거 심각하다."
51391,민주 팔이들 한테 고생만 하시고 돌아 가셨군요,민주당 사람들 한테 고생만 하시다 돌아가셨군요
51393,탈레반보다 더한 달레반,나는 문재인 지지자들이 싫다
51440,"이거 완전 미친 매국노들이네? 이거 국가반역죄아님?????? 반역죄( , 영어: treason)는 안보를 위협하는 행위를 하여 국가 또는 주권자를 배신하는 범죄이다.","이 사람들의 행동은 국가반역죄에 해당되는, 이해하기 어려운 행동이라고 생각한다. 반역죄는 안보를 위협하는 행위를 하여 국가 또는 주권자를 배신하는 범죄이다."
51446,목숨 걸고 도망칠 힘이 있으면 나라를 지켜야지 지금당장 배고프다고 옆나라 가도 삶은 다르지 않아 또다른 역경이 있을 뿐이야 저런 애들 받아줄 필요 없어 쓸데가 없거든,목숨 걸고 도망칠 힘이 있으면 나라를 지켜야지 지금 당장 배고프다고 옆 나라 가도 삶은 다르지 않아. 또 다른 역경이 있을 뿐이야 저런 사람들 받아주면 안 될 것 같다.
51487,국짐은 쌍수들고환영한다-미국말은 다 좋고 옳으니까~ 찬성.찬성이다,국민의힘은 친미 성향이 강해서 찬성할 것이다.
51500,미국이 진짜 우리를 식민지로 생각하나? 미친거 아냐?,미국이 진짜 우리를 식민지로 생각하나? 잘못되었다고 생각한다.
51501,정수기 옷값 그리고 의상실 딸 채용 같은 정말 중요한 기사는 보이질 않네요. 이럐서 경향을 기레기라고 부른다,"김정숙의 옷값, 의상실 달 채용과 같은 정말 중요한 기사는 보이지 않는다. 이래서 경향신문이 비난 받는다."
51505,남자가 징병제에 대상이되고싶어서 되고 가고싶어서 가는줄아냐?ㅋㅋ 진짜 이런 뇌구조로 돌아가는게 그들이구나ㅋㅋㅋ,남자가 징병제 대상이 되고 싶어서 되고 가고 싶어서 가는 게 아니다. 그 사람들이 더 깊게 생각할 필요가 있어보인다.
51564,존나 공감 걍 실망하면 구취하고 꺼지면 돼지 선바 댓글에 지가 사랑했던 애인이랑 이별하는거마냥 장문으로 싸질러 놓는거 존나역겨움ㅋㅋㅋㅋㅋㅋㅋ,"정말 공감된다. 실망했으면 구독 취소하면 되지, 선바 댓글에 마치 자기가 이별하는 것처럼 장문으로 의견을 써놓는 행위가 보기 좋지 않다."
51589,지들이 중국인이라 생각하면서 뭔또 동포래 중국인이지 ㅋ 한족 핑계대고 있네,자신들 스스로 중국인이라고 생각하면서 동포라고 하는 것은 적절치 않다. 한족을 명분으로 삼지 않았으면 좋겠다.
51629,말은 똑바로 하자 인간들아..차별한거냐? 수술하고 법적으로 인정받아 입대했음 모를까남자로 입대해서 휴가내서 수술 여자로 나타나 요구하면 법도 없는나라냐? 떼쓰면 다되는거냐고?,"정확한 사실을 말했으면 좋겠다. 차별한 게 아니다. 수술하고 법적으로 인정 받아 입대했다면 괜찮았을텐데, 남자로 입대해서 휴가 내서 수술 후 여자로 나타나 요구했다고 법에 상관 없이 무조건 수용해야 하는 건 아니다."
51731,사형제도는 계속 있어야하고 사형집행도 해야함. 쓰레기를 처분 안하니깐 쓰레기통에 쓰레기가 차고도 남아 너저분하게 나뒹굴잖아.,사형제도는 계속 있어야하고 사형집행도 해야함. 나쁜 사람들을 처분 안하니 나쁜 사람들이 너저분하게 널려있다.
51757,국내사정 잘 모르는 외국인은 좀 닥쳐라.,국내 사정 잘 모르는 외국인은 조용히 해야 한다.
51804,ㅁ ㅊ 어릴땐 놀아야지 왜 코딩을 배워 ㅋㅋㅋ. 논리적 사고를 키우는 과정을 거쳐야지 ㅋㅋㅋ 에휴,어릴 땐 코딩을 배우기 보다는 노는 게 좋다고 생각한다. 논리적 사고를 키우는 과정을 거쳐야 한다.
51842,더불어민주당은 악법 제조공장!!!,더불어민주당은 악법을 제정하는 것 같다.
51885,차별이면 너네도 당장 짐싸서 징병제로 입대해라 혓바닥 길게 처놀리지말고,차별이면 당신들도 당장 짐싸서 징병제로 입대하세요 말만 하지 말고
51909,니가 정치인도 아닌데 뭘 비판하냐? 못생긴게,정치인도 아닌데 비판할 일은 아니다.
51983,동성애해도됨제발퀴어축제작작해라 이상한거랑옷점그만벗어어린애들다보는데제발 그래야지다른사람들도찬성하지 니들인생이라상관없는데제발작작해라 병퍼트리지마라..하 퀴어축제만폐지하면좋은데,"동성애는 해도 된다. 그러나 퀴어 축제는 그만했으면 좋겠다. 어린 아이들도 보는데 노출 등 이상한 행위를 하지 않았으면 좋겠다. 그래야지 다른 사람들도 찬성할 것이다. 당신들의 인생에 간섭하지 않겠지만, 그만했으면 좋겠다. 다른 사람들에게 악영향을 미치지 말아라. 퀴어 축제만 폐지했으면 좋겠다."
52000,동포란 말 좀 하지말자. 중국은. ... 제발.,중국에게 동포라는 표현을 자제했으면 좋겠다.
52021,저는 예수님을 사랑하고 항상 저와 동행하심도  믿습니다.  성경이 진리인건 더할나위없죠  그런데 그 최고의 가치를  수단으로 이용하고   그럴싸한 명분으로이용하는 장사치들이 한국교회에 너무나 많습니다.  ,저는 예수님을 사랑하고 항상 저와 동행하심도 믿습니다. 성경이 진리인건 더할나위없죠. 그런데 그 최고의 가치를 수단으로 이용하고 그럴싸한 명분으로 이용하는 사람들이 한국교회에 너무나 많습니다.
52032,돌아오지마세요 능력되면 해외에서 사는게 짱임 한국에서 일하면 매일이 🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,돌아오지 마세요. 능력 되면 해외에서 사는 게 제일 좋다. 한국에서 일하면 매일이 힘들다.
52035,한국인 2명도 귀화한 조선족입니다.. 중국에서 교육받았으니 운전을 더럽게 하는거죠..,한국인 2명도 귀화한 조선족이라 운전을 이상하게 합니다..
52071,찌라시만도 못한 똥향신문아 남혐을 이용하는 정치에는 관심이 없지?,경향신문이 언론다운 기사를 써 줬으면 좋겠다
52160,ㅋㅋㅋㅋㅋ 대깨한남들아 CU 일본꺼고 세븐일레븐도 일본꺼야 ㅋㅋㅋㅋ,사람들은 CU도 일본거고 세븐일레븐도 일본거인 거를 잘 모르는 것 같다
52286,참내 정치꾼들 할일도 어지간히도 없는모양이네.그런 시간에 민생에 힘좀쓰라.,정치꾼들이 부가적인 것들보다 민생에 힘을 썼으면 좋겠다.
52341,여가부는 지들 자식이 성적문제를 겪어도 차별금지법을 찬성할까? 위선자들,여가부는 성적문제가 본인문제가 되어도 차별금지법을 찬성할까?
52354,너무 이쁜 사람이 말 걸면 꽃뱀으로 오해함.,너무 예쁜 사람이 말 걸면 그 사람을 오해한다.
52367,ㅁㅊ 페미를 평등이라 말하는,페미니즘를 평등이라 말하는것은 말이 안된다.
52388,탈레반 이쉐리들은 머리랑 손이 따로 노노.... 안하겠다 한건 말 끝나기 무섭게 해버리네ㄷㄷ,탈레반은 언행이 불일치한다. 안 하겠다고 말했는데 하고 있다.
52399,ㅋㅋㅋㅋㅋ 팩트에 대한 반박은 못하고 말한 사람만 깎아내리고있네ㅋㅋㅋㅋㅋㅋ 대화는 지능가진 사람이랑 해야지,사실에 대한 반박은 못하고 말한 사람만 깎아내리는 모습이 보기 좋지 않다. 조금 더 의미 있는 대화를 하고 싶다.
52407,멋대로하다가 수틀리면 진보래..,의견이 다르다고 일방적으로 진보라고 비난하고 있다.
52413,별 이상한 작자가 펜으로 사람을 매도하냐? 논문 뒤져보니 별것도 없는 양반이..,펜으로 사람을 매도하면 안 된다. 논문을 봤는데 엄청 영향력 있는 사람인지는 잘 모르겠다.
52450,"아프가니스탄 사람들이 지키려하지 않는데..다른 나라가 도와주면 안되지,.우리나라 온 아프가니스탄 사람들도 마찬가지...무임승차 좋아하는 아프가니스탄","아프가니스탄 사람들이 지키려하지 않는데, 다른 나라가 도와주면 안되지. 우리나라 온 아프가니스탄 사람들도 마찬가지다. 아프가니스탄은 자립심을 기를 필요가 있다."
52526,세금 도둑들이 저기 다 모였네... 여가부 폐지 찬성,세금을 올바르게 사용하지 않는 여가부 폐지에 찬성한다.
52535,진심 레알 국민을 위한 시민단체는 없는듯 ㅋㅋㅋㅋ. 쓰레기같은 시민단체 좀 줄여야할듯,진심 정말 국민을 위한 시민단체는 없는듯. 필요 없는 시민단체 좀 줄여야 할 듯
52559,"주진형을 손혜원 전 의원, 사팔랩(유튜브)에서 하도 칭찬해 대길래 대단하다 생각하고 열린민주티비 들어가서 자주 시청했는데, 주진형 씨도 똑똑하긴 하지만 제 생각에는 어쩔 수 없는 그 나이 또래의 꼰대라는 생각을 버릴 수 없었습니다.","주진형을 손혜원 전 의원, 사팔랩(유튜브)에서 많이 칭찬해서 대단하고 생각하고 열린민주티비 들어가서 자주 시청했는데, 주진형씨도 똑똑하지만 구태의연한 부분이 있다고 생각한다."
52606,도망가고 숨어있던 놈들이 살아 뚤린입이라고 무용담 썰푸는거야,도망가고 숨어있던 사람들이 무용담 썰 푸는 것이다.
52642,우리나라 이슬람 부터 신경써라 여의도 멍청 국개300마리들아,여의도 국회의원 300명은 우리나라 이슬람부터 신경 쓸 필요가 있다.
52722,게이부부 법좀 없애라 저런것들이 있으니 나라가 망하지 에휴,게이부부 법좀 없애라 저런 사람들이 있으니 나라가 어수선하지 에휴
52845,아직도 한민당이 도덕적이라 믿는 병s들이 있다니ㅋㅋㅋㅋ,아직도 한민당이 도덕적이라고 믿는 사람들이 있다니
52873,미혼을 지원을 왜하냐,미혼은 지원할 필요가 없다고 생각한다
52920,"""제도화 과정에서 하나하나가 논의대상"" 이랑 ""사회적 논의가 부족하다"" 가 어떻게 다른 입장이지. 똑같은 말하는데 뭔 헛소리들이야",'제도화 과정에서 하나하나가 논의대상'이랑 '사회적 논의가 부족하다'는 동일한 입장이라고 생각한다.
52999,찌라시 만도 못한 언론 인데 취급 하기도 싫은 저급한 수준 낮은 조선,조선일보가 언론으로서의 역할을 바르게 수행했으면 좋겠다.
53004,나쁜놈들 민주당과 뭐가 다르냐대표직을 사퇴하고 대국민 사과하라,이러면 민주당과 다를 게 없다. 대표직 사퇴하고 대국민 사과하라
53041,기사 1도 안읽고 댓글다는 한국남자들 많네.302010대 나잇대가 줄어들수록 책도 안읽는다드만 맞는 말인듯,"한국 남성들이 기사를 읽고 댓글을 달았으면 좋겠다. 30, 20, 10대 나이대가 줄어들수록 책을 안 읽는 것 같더라."
53046,이슬람 국가에서 다른 종교 가지면 죽인다메,이슬람 국가에서 다른 종교 가지면 사형이라며?
53170,짱개는 전세계의 적이다 대한민국 더럽히지 말고 죄다 추방하자 으웩,중국은 전세계가 좋아하지 않는다. 대한민국에 해를 끼치지 않았으면 좋겠다.
53218,? 님아 정신병원좀 가세요,당신이 다시 생각해보았으면 좋겠다.
53237,전문가 국민 말 다 안듣고~~~밀어부칠꺼면~~ㅋㅋ,전문가 국민 말 다 안듣고~~
53241,수술을했으면 동성이아니지 이 양반아,수술을 했으면 동성이 아니라고 생각한다.
53262,더빙 깬다..,더빙 품질이 별로다
53264,우리 헌법에 평등 언제부터 동성0ㅐ가 차지했나? 동성애 천국 미국적 가치와 착각하고 자빠졌네.,우리 헌법에 동성애와 관련된 평등은 이야기하고 있지 않다. 동성애에 관대한 미국의 가치관과 우리는 다르다는 걸 알아야 한다.
53287,오.. 출산율 떡락하니까 해결할 생각은 안하고 난민으로 국민들을 협박한다고?,"출산율이 급격히 하락했는데, 해결책을 제시하지 않고 난민으로 국민들을 협박하다니 이해가 되지 않는다."
53293,2030 여성들이 받고있는 차별사례가 뭔지 딱 말해주시지. 당 대표에게 성추행 당한 것이 2030 여성들이 받고 있는 차별사례가 된다는 저런 개소리 말고. 저러니 욕 먹는거지 ㅉㅉ,2030 여성들이 받고있는 차별사례가 뭔지 딱 말해주시지. 당 대표에게 성추행 당한 것이 2030 여성들이 받고 있는 차별사례가 된다는 소리 말고.
53308,남자30대까지 해외여행 가본 남자가 극히 드문반면여자30대까지 해외여행 안가본 여자가 극히 드뭄거기다 각종 사치품 지들 화장품사고 가방사는게 꾸밈노동이니 남자때문에 강제로사니 개소리 진짜 어휴,"남자는 30대까지 해외여행 가본 사람이 극히 드물다. 반면, 여자는 30대까지 해외여행을 안 가본 사람이 극히 드물다. 화장품, 가방 등 각종 사치품을 사는 게 꾸밈노동이라거나 남자 때문에 강제로 산다는 의견은 납득할 수 없다."
53354,동성애는 병입니다,나는 동성애를 좋아하지 않는다.
53379,대한민국이 기독교 국가냐 ㅋㅋㅋ 어휴 꼰대들,대한민국은 기독교 국가가 아니다 ㅋㅋㅋㅋ
53389,"탈레반이여  지구을떠나거라...하느님 죄을고하노사   저들을 용서하지 마소서...탈레반  그냥갈래 아님 맞고갈래~~""임산부"" ""인권""무시한것들..천벌받으소서",탈레반에 대한 조치가 필요하다. 하느님이 저 사람들을 용서하지 않았으면 좋겠다. 임산부와 인권을 무시한 행동에 대해 벌을 받아야 한다.
53431,중요한거 물어보니까 바로 빤스런하네 아 아무튼 이준석이 잘못했다고 ㅋㅋ,"중요한 걸 물어보니까 대응하지 못하면서, 무조건 이준석이 잘못했다고 주장하고 있다."
53441,탈북자말하는거 아닌가??  글쓴이는   미쳐도  진짜  미쳤구만여 ㅋ,탈북자말하는거 아닌가? 나는 글쓴이의 의견에 동의하지 않는다
53470,ㅋㅋ 자꾸 기어나오네,계속 눈에 띈다
53516,디자이너 김재웅님 유튜브 보고오세요. 이슈피디라는 사람이 이런 어그로로 당사자 두 번죽이는겁니다. 욕먹어야할사람은 이상민씨가 아니라 이슈피디 당신입니다.,"디자이너 김재웅님의 유튜브 영상을 시청해보시겠어요? 이슈피디님의 영상이 사건의 당사자를 더 힘들게 한다고 생각하고, 이는 잘못됐다고 생각합니다."
